CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
100008277,Existing Customer,50,F,4,Doctorate,Single,Unknown,Silver,26,3,0,2,10283.92,463.59,9820.33,0.47,16036,65,0.71,0.05
100008278,Existing Customer,60,F,2,High School,Married,$120K +,Blue,15,4,3,6,7652.91,2397.9,5255.01,2.08,14925,124,1.27,0.31
100008279,Existing Customer,26,M,0,Post-Graduate,Divorced,$40K - $60K,Blue,60,4,5,4,11427.61,1540.78,9886.83,2.29,13322,142,2.38,0.13
100008280,Existing Customer,30,M,1,Doctorate,Married,$120K +,Blue,28,1,6,0,26899.61,830.86,26068.75,0.66,6575,130,1.98,0.03
100008281,Attrited Customer,26,F,2,Uneducated,Married,$120K +,Blue,56,2,2,2,23322.82,1848.39,21474.43,1.37,12198,15,1.63,0.08
100008282,Attrited Customer,33,M,1,High School,Single,$120K +,Blue,42,5,4,3,8454.63,1862.88,6591.75,0.62,19339,29,1.29,0.22
100008283,Existing Customer,64,F,2,Doctorate,Single,$60K - $80K,Blue,40,3,4,4,30234.27,1936.41,28297.86,0.7,8521,36,1.13,0.06
100008284,Existing Customer,72,F,2,Graduate,Divorced,Less than $40K,Blue,22,5,3,4,34365.37,733.68,33631.69,2.13,12837,42,1.49,0.02
100008285,Attrited Customer,68,M,2,High School,Single,$80K - $120K,Blue,43,5,4,3,26745.15,64.19,26680.96,1.59,6611,94,1.37,0.0
100008286,Existing Customer,43,F,0,College,Single,Unknown,Blue,51,4,5,0,3111.57,2223.04,888.53,0.29,14872,84,0.82,0.71
100008287,Existing Customer,71,M,1,Post-Graduate,Single,$80K - $120K,Blue,14,2,5,6,22336.48,1993.85,20342.63,2.82,1196,74,2.45,0.09
100008288,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,12,5,4,2,32881.52,1004.74,31876.78,2.13,7825,116,2.93,0.03
100008289,Existing Customer,30,M,3,Doctorate,Single,$40K - $60K,Blue,19,2,2,5,11640.77,415.55,11225.22,0.35,18252,123,1.59,0.04
100008290,Attrited Customer,29,F,5,High School,Divorced,Unknown,Blue,52,4,5,4,20904.65,1172.06,19732.59,2.22,9658,140,2.93,0.06
100008291,Existing Customer,69,M,4,Doctorate,Single,Less than $40K,Blue,28,6,3,1,8717.48,764.41,7953.07,2.55,19914,24,1.22,0.09
100008292,Existing Customer,54,F,0,Uneducated,Divorced,Less than $40K,Blue,19,6,6,5,30943.34,485.14,30458.2,1.34,16998,126,1.15,0.02
100008293,Existing Customer,26,F,5,College,Divorced,Less than $40K,Blue,54,6,0,5,30579.35,1215.41,29363.94,2.31,9762,27,2.73,0.04
100008294,Existing Customer,55,F,5,Uneducated,Single,Less than $40K,Blue,44,6,5,0,13391.48,2074.21,11317.27,1.01,5021,19,2.9,0.15
100008295,Attrited Customer,70,F,0,Post-Graduate,Married,$60K - $80K,Silver,37,5,0,6,12889.61,1454.22,11435.39,0.54,9694,140,0.96,0.11
100008296,Existing Customer,26,F,0,Post-Graduate,Divorced,$80K - $120K,Blue,13,5,1,0,1003.43,1218.57,-215.14,2.92,16974,147,2.8,1.21
100008297,Existing Customer,28,F,2,Doctorate,Divorced,$40K - $60K,Blue,58,3,2,2,11793.21,2485.17,9308.04,0.21,19448,130,0.57,0.21
100008298,Existing Customer,47,F,0,College,Divorced,Unknown,Blue,60,5,3,3,27568.28,1900.77,25667.51,1.67,5066,81,2.08,0.07
100008299,Existing Customer,33,F,3,Uneducated,Single,Unknown,Blue,40,1,4,4,1972.82,329.81,1643.01,0.47,9817,101,2.68,0.17
100008300,Existing Customer,43,M,0,College,Divorced,$40K - $60K,Blue,26,4,6,6,7893.33,1042.15,6851.18,1.87,3848,137,1.34,0.13
100008301,Existing Customer,50,M,2,Uneducated,Single,$40K - $60K,Blue,41,1,2,5,25829.13,1162.42,24666.71,0.21,11964,48,0.62,0.05
100008302,Existing Customer,45,F,1,Doctorate,Divorced,$60K - $80K,Blue,55,6,3,4,23031.7,1526.38,21505.32,0.37,10508,70,2.71,0.07
100008303,Existing Customer,56,F,5,Doctorate,Married,$60K - $80K,Blue,57,5,3,6,34546.18,1704.41,32841.77,2.18,11660,126,2.37,0.05
100008304,Existing Customer,55,M,0,Doctorate,Divorced,$120K +,Blue,23,5,2,1,14281.03,813.84,13467.19,2.47,6816,131,0.37,0.06
100008305,Existing Customer,41,M,5,Graduate,Single,$60K - $80K,Blue,13,1,5,1,5531.53,918.46,4613.07,2.42,9505,102,1.41,0.17
100008306,Existing Customer,27,M,1,College,Single,Less than $40K,Blue,32,3,2,1,23600.22,258.68,23341.54,0.69,1350,50,2.23,0.01
100008307,Existing Customer,42,M,4,Post-Graduate,Divorced,$80K - $120K,Blue,40,3,2,1,3686.9,223.3,3463.6,0.21,14516,66,1.56,0.06
100008308,Existing Customer,35,M,2,Uneducated,Single,$40K - $60K,Blue,40,1,1,2,4969.65,1894.94,3074.71,2.3,13107,13,2.77,0.38
100008309,Existing Customer,32,M,5,Graduate,Married,$60K - $80K,Blue,27,1,4,2,20309.25,2315.14,17994.11,0.71,1971,27,0.31,0.11
100008310,Existing Customer,67,F,0,Post-Graduate,Single,$80K - $120K,Blue,42,4,2,5,17047.17,492.06,16555.11,1.09,7523,31,2.2,0.03
100008311,Existing Customer,34,M,4,Uneducated,Divorced,Less than $40K,Blue,44,3,1,1,9962.63,2307.76,7654.87,0.97,13589,84,2.82,0.23
100008312,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Blue,13,6,0,1,17250.93,859.31,16391.62,2.81,1719,82,0.89,0.05
100008313,Existing Customer,34,M,1,Post-Graduate,Single,$60K - $80K,Blue,55,2,5,1,30522.88,2201.9,28320.98,2.66,14340,107,2.29,0.07
100008314,Existing Customer,34,M,5,Post-Graduate,Divorced,$80K - $120K,Blue,15,6,1,5,25649.87,65.12,25584.75,1.47,7651,91,1.23,0.0
100008315,Existing Customer,62,F,5,Graduate,Single,Unknown,Blue,50,5,5,4,16463.26,226.45,16236.81,2.42,17216,19,1.14,0.01
100008316,Attrited Customer,49,F,3,Post-Graduate,Divorced,Unknown,Blue,60,5,4,6,11585.59,1086.82,10498.77,2.29,822,101,1.66,0.09
100008317,Existing Customer,64,F,3,Uneducated,Single,Less than $40K,Blue,16,1,0,2,20794.3,2119.91,18674.39,1.52,13868,32,1.96,0.1
100008318,Attrited Customer,36,F,3,Uneducated,Single,$60K - $80K,Blue,13,6,2,0,1097.45,1123.04,-25.59,0.47,15749,12,2.11,1.02
100008319,Existing Customer,33,F,5,Post-Graduate,Married,$80K - $120K,Blue,56,2,2,2,25924.55,2098.74,23825.81,2.37,8815,132,1.55,0.08
100008320,Existing Customer,50,F,5,High School,Married,Less than $40K,Blue,19,3,6,5,28283.23,851.9,27431.33,2.1,5883,105,2.8,0.03
100008321,Existing Customer,71,F,3,Doctorate,Single,$60K - $80K,Blue,47,3,2,2,5139.39,331.16,4808.23,0.64,10675,53,0.82,0.06
100008322,Existing Customer,27,F,2,Graduate,Divorced,Unknown,Blue,17,3,2,5,14689.2,2313.64,12375.56,1.56,11011,37,2.57,0.16
100008323,Existing Customer,35,M,0,High School,Divorced,$60K - $80K,Blue,52,6,0,6,5932.48,191.26,5741.22,2.43,1339,84,2.55,0.03
100008324,Existing Customer,49,M,0,Uneducated,Single,$40K - $60K,Blue,21,1,1,4,33259.36,1767.84,31491.52,2.35,1143,149,0.56,0.05
100008325,Existing Customer,41,F,2,Post-Graduate,Single,$120K +,Blue,47,1,6,6,29083.6,2207.48,26876.12,2.92,17611,124,1.23,0.08
100008326,Existing Customer,44,F,1,College,Married,Less than $40K,Blue,15,5,5,5,1682.47,299.9,1382.57,1.5,14215,52,1.76,0.18
100008327,Attrited Customer,56,F,0,College,Single,$80K - $120K,Platinum,50,6,5,4,33993.02,1297.81,32695.21,2.51,3724,38,2.26,0.04
100008328,Attrited Customer,36,M,5,Doctorate,Single,$40K - $60K,Blue,25,5,6,1,5822.06,132.07,5689.99,0.22,13266,10,2.71,0.02
100008329,Existing Customer,31,F,4,High School,Divorced,$60K - $80K,Blue,23,3,5,3,3856.18,1147.27,2708.91,2.0,8740,96,2.91,0.3
100008330,Existing Customer,31,F,5,High School,Married,$80K - $120K,Blue,58,5,1,2,2108.66,1968.44,140.22,0.98,15715,60,0.99,0.93
100008331,Existing Customer,57,F,0,High School,Married,$40K - $60K,Blue,28,5,3,3,27882.44,760.02,27122.42,0.64,15436,26,2.14,0.03
100008332,Existing Customer,64,F,2,Uneducated,Single,$40K - $60K,Blue,32,3,1,0,32458.87,583.14,31875.73,2.27,19631,16,2.35,0.02
100008333,Existing Customer,38,M,1,Doctorate,Married,Unknown,Blue,24,1,1,1,4251.19,629.15,3622.04,1.24,12275,79,1.36,0.15
100008334,Existing Customer,28,F,0,Doctorate,Divorced,Unknown,Blue,44,5,5,2,34432.62,1978.14,32454.48,1.92,5361,104,0.88,0.06
100008335,Existing Customer,66,M,2,Uneducated,Single,$120K +,Blue,24,1,1,4,11739.23,2434.29,9304.94,2.53,5558,81,2.28,0.21
100008336,Attrited Customer,60,M,4,Doctorate,Single,Unknown,Blue,59,2,1,6,24080.72,570.85,23509.87,1.71,19400,38,1.34,0.02
100008337,Existing Customer,63,F,3,Post-Graduate,Divorced,$40K - $60K,Blue,56,1,5,4,34533.04,171.65,34361.39,1.43,4551,53,0.73,0.0
100008338,Existing Customer,42,M,4,Uneducated,Married,Less than $40K,Blue,20,4,5,6,1288.84,314.74,974.1,1.94,4277,61,0.25,0.24
100008339,Existing Customer,28,F,4,Post-Graduate,Married,$120K +,Blue,59,4,1,3,19590.71,1570.61,18020.1,2.99,4207,40,1.26,0.08
100008340,Existing Customer,59,M,1,Post-Graduate,Divorced,$120K +,Blue,31,3,0,4,23303.54,1690.27,21613.27,0.56,2467,55,0.75,0.07
100008341,Existing Customer,37,F,0,High School,Divorced,$60K - $80K,Blue,55,4,4,3,13626.29,1123.28,12503.01,0.96,16729,38,2.02,0.08
100008342,Existing Customer,49,M,3,College,Divorced,$60K - $80K,Blue,51,2,4,1,4739.08,198.33,4540.75,2.82,16975,110,2.34,0.04
100008343,Existing Customer,31,M,2,High School,Divorced,Less than $40K,Platinum,12,1,3,6,22118.09,2320.22,19797.87,2.99,12678,81,0.75,0.1
100008344,Attrited Customer,67,F,3,Uneducated,Married,$80K - $120K,Blue,24,1,1,6,2598.04,2324.89,273.15,1.76,12474,109,2.9,0.89
100008345,Existing Customer,36,M,0,Graduate,Married,Unknown,Blue,33,6,6,3,32396.91,983.91,31413.0,0.25,2585,69,0.74,0.03
100008346,Existing Customer,52,F,1,Uneducated,Divorced,Unknown,Blue,24,5,2,2,16710.24,2052.41,14657.83,2.52,1243,12,1.07,0.12
100008347,Existing Customer,49,F,0,College,Divorced,Less than $40K,Blue,46,5,4,4,31949.36,2246.47,29702.89,1.97,18987,78,1.31,0.07
100008348,Existing Customer,43,M,2,Uneducated,Single,$120K +,Blue,12,5,5,4,29442.67,1270.12,28172.55,1.67,13455,81,2.21,0.04
100008349,Existing Customer,52,F,3,College,Single,$60K - $80K,Blue,57,1,2,2,1123.81,1503.71,-379.9,2.9,19298,46,2.56,1.34
100008350,Existing Customer,66,F,4,Graduate,Married,Less than $40K,Blue,44,1,3,0,16613.43,1832.74,14780.69,0.57,13733,85,1.79,0.11
100008351,Existing Customer,46,F,0,Graduate,Single,$60K - $80K,Blue,16,6,2,1,31185.28,2228.28,28957.0,1.17,16538,100,0.43,0.07
100008352,Attrited Customer,59,F,5,Doctorate,Single,Less than $40K,Blue,41,5,1,3,13654.56,222.77,13431.79,1.95,989,80,2.73,0.02
100008353,Existing Customer,58,M,1,Post-Graduate,Single,Unknown,Gold,16,6,1,6,11989.44,132.4,11857.04,0.21,9750,116,0.95,0.01
100008354,Existing Customer,43,M,1,Uneducated,Married,Less than $40K,Blue,54,1,0,1,24309.9,1687.62,22622.28,2.62,19963,56,2.02,0.07
100008355,Existing Customer,28,M,3,Post-Graduate,Single,$40K - $60K,Blue,36,2,1,6,24971.71,119.18,24852.53,2.33,14432,123,2.51,0.0
100008356,Existing Customer,49,F,4,High School,Divorced,Less than $40K,Blue,37,5,4,6,22867.44,261.09,22606.35,0.86,5992,109,2.62,0.01
100008357,Existing Customer,26,M,2,High School,Married,$60K - $80K,Blue,30,4,1,2,13355.12,1056.01,12299.11,1.06,17284,81,0.72,0.08
100008358,Existing Customer,31,M,4,High School,Single,Less than $40K,Blue,23,5,1,1,3163.27,455.58,2707.69,1.06,18952,27,0.21,0.14
100008359,Existing Customer,44,M,3,Doctorate,Married,$80K - $120K,Silver,19,4,2,0,32382.14,2247.09,30135.05,2.61,3022,78,2.84,0.07
100008360,Existing Customer,47,F,4,High School,Single,Unknown,Blue,21,3,3,5,11785.31,828.95,10956.36,1.1,7905,70,1.17,0.07
100008361,Existing Customer,68,M,3,High School,Married,Unknown,Blue,29,4,1,5,28051.66,1443.86,26607.8,0.98,530,135,1.84,0.05
100008362,Existing Customer,33,F,4,Uneducated,Divorced,$40K - $60K,Blue,52,6,4,1,12956.95,24.62,12932.33,2.27,1567,142,2.45,0.0
100008363,Existing Customer,30,M,0,Post-Graduate,Single,Less than $40K,Blue,22,2,3,3,17821.31,1283.56,16537.75,1.82,14907,74,1.05,0.07
100008364,Existing Customer,34,M,1,Post-Graduate,Single,$80K - $120K,Blue,41,1,1,2,13704.83,2025.04,11679.79,1.21,15502,84,2.97,0.15
100008365,Existing Customer,72,F,3,College,Married,$60K - $80K,Blue,16,6,3,0,3765.01,2420.9,1344.11,1.81,3876,50,0.4,0.64
100008366,Existing Customer,46,M,3,High School,Divorced,$80K - $120K,Blue,35,6,4,0,12201.2,1696.87,10504.33,2.77,7255,119,1.26,0.14
100008367,Existing Customer,53,F,1,Graduate,Single,Unknown,Blue,56,2,2,0,33493.05,506.57,32986.48,1.46,12395,56,0.85,0.02
100008368,Existing Customer,71,F,5,College,Divorced,$40K - $60K,Blue,24,3,2,4,4751.46,907.59,3843.87,0.21,8733,142,0.61,0.19
100008369,Existing Customer,29,M,5,College,Single,$60K - $80K,Blue,47,6,0,1,19898.61,392.16,19506.45,2.25,13133,79,1.18,0.02
100008370,Existing Customer,49,F,2,Uneducated,Divorced,Less than $40K,Platinum,60,2,4,3,33925.81,844.53,33081.28,3.0,1630,132,1.29,0.02
100008371,Existing Customer,33,F,3,College,Single,Less than $40K,Blue,38,2,6,4,1697.41,1403.27,294.14,0.35,2126,84,2.58,0.83
100008372,Existing Customer,42,F,0,Graduate,Married,$80K - $120K,Blue,43,3,5,3,3352.45,1218.43,2134.02,1.91,3433,39,2.12,0.36
100008373,Existing Customer,59,F,4,Post-Graduate,Married,Less than $40K,Blue,25,2,1,3,31909.97,2184.25,29725.72,1.32,7582,149,2.3,0.07
100008374,Existing Customer,45,M,0,College,Divorced,$60K - $80K,Blue,52,3,5,3,26009.03,509.85,25499.18,1.78,18319,145,2.02,0.02
100008375,Existing Customer,41,F,3,Uneducated,Single,Unknown,Blue,13,1,5,3,19540.99,1084.14,18456.85,1.06,18001,121,2.1,0.06
100008376,Existing Customer,35,F,2,High School,Single,$60K - $80K,Gold,15,5,1,1,19245.83,1580.21,17665.62,2.31,3882,57,0.88,0.08
100008377,Existing Customer,59,M,3,Graduate,Divorced,Less than $40K,Silver,22,1,0,1,34146.12,2452.75,31693.37,0.46,2560,37,2.24,0.07
100008378,Existing Customer,68,M,2,High School,Single,$80K - $120K,Blue,53,1,4,3,1712.43,534.56,1177.87,0.45,16575,93,1.84,0.31
100008379,Existing Customer,35,M,1,Doctorate,Married,Less than $40K,Blue,48,1,3,3,10196.2,2082.71,8113.49,1.71,13393,58,2.36,0.2
100008380,Existing Customer,55,F,4,College,Single,Unknown,Blue,59,2,3,0,11772.08,1544.41,10227.67,1.1,17020,35,1.25,0.13
100008381,Existing Customer,55,F,0,Post-Graduate,Married,$120K +,Blue,49,1,5,4,5062.74,334.71,4728.03,2.78,13854,50,1.12,0.07
100008382,Existing Customer,50,F,2,Uneducated,Divorced,Less than $40K,Blue,48,3,6,1,13145.64,1959.86,11185.78,0.74,5283,113,0.64,0.15
100008383,Attrited Customer,71,F,0,Graduate,Single,$40K - $60K,Blue,24,3,2,0,13593.99,437.27,13156.72,2.37,13604,135,1.78,0.03
100008384,Existing Customer,68,M,1,Post-Graduate,Divorced,Less than $40K,Blue,20,6,3,2,33599.21,1749.37,31849.84,2.93,3354,32,1.11,0.05
100008385,Existing Customer,66,M,3,Graduate,Married,Unknown,Blue,53,6,3,0,16028.7,601.5,15427.2,1.11,13299,24,2.21,0.04
100008386,Attrited Customer,32,F,2,Uneducated,Divorced,$120K +,Silver,38,3,5,4,32782.27,1170.84,31611.43,2.77,6516,10,2.5,0.04
100008387,Existing Customer,72,F,4,Uneducated,Divorced,$40K - $60K,Blue,13,6,5,2,28541.27,1958.19,26583.08,1.09,1567,58,2.41,0.07
100008388,Existing Customer,45,F,2,College,Single,$80K - $120K,Platinum,58,3,4,3,26052.49,1585.66,24466.83,1.75,16936,134,1.92,0.06
100008389,Existing Customer,42,F,5,Graduate,Divorced,$40K - $60K,Blue,38,6,6,0,12237.8,1850.85,10386.95,0.2,16771,75,0.6,0.15
100008390,Existing Customer,28,M,3,Doctorate,Divorced,$60K - $80K,Blue,23,1,5,4,15517.23,2008.49,13508.74,0.94,12797,59,1.46,0.13
100008391,Existing Customer,72,M,3,Doctorate,Single,Unknown,Blue,23,4,4,0,2515.1,86.89,2428.21,0.35,9909,86,2.52,0.03
100008392,Attrited Customer,71,M,4,College,Divorced,$120K +,Blue,14,6,0,4,13829.8,1201.45,12628.35,0.28,3262,23,1.99,0.09
100008393,Existing Customer,65,M,4,Graduate,Married,$60K - $80K,Blue,37,5,5,0,30593.8,2464.08,28129.72,2.99,15222,35,1.98,0.08
100008394,Existing Customer,61,F,1,Graduate,Single,$60K - $80K,Blue,26,4,5,4,27566.89,1988.29,25578.6,2.34,4035,140,2.28,0.07
100008395,Existing Customer,51,M,0,High School,Married,$40K - $60K,Blue,38,2,4,3,28484.36,914.52,27569.84,1.14,4898,40,0.56,0.03
100008396,Existing Customer,35,F,2,College,Single,$40K - $60K,Blue,56,1,0,6,8534.42,712.56,7821.86,2.11,12796,43,2.08,0.08
100008397,Existing Customer,59,M,1,Graduate,Divorced,$60K - $80K,Blue,46,4,0,4,8141.25,1762.03,6379.22,1.68,18401,51,0.96,0.22
100008398,Attrited Customer,39,M,0,Graduate,Married,Unknown,Blue,24,1,1,6,23553.63,342.92,23210.71,2.77,17697,78,1.86,0.01
100008399,Attrited Customer,33,F,1,Uneducated,Married,$80K - $120K,Blue,16,3,3,5,23143.08,2206.77,20936.31,0.9,18031,41,1.88,0.1
100008400,Existing Customer,52,M,5,High School,Married,Less than $40K,Blue,54,2,4,1,7640.54,204.67,7435.87,1.63,18726,136,0.71,0.03
100008401,Attrited Customer,35,M,4,Doctorate,Divorced,Less than $40K,Blue,28,4,0,6,25467.99,1397.76,24070.23,0.22,10034,36,2.08,0.05
100008402,Existing Customer,40,M,4,Doctorate,Married,$120K +,Blue,30,5,6,0,13789.13,2117.1,11672.03,2.24,6574,140,2.19,0.15
100008403,Existing Customer,62,M,3,Uneducated,Married,$40K - $60K,Blue,31,3,3,6,31151.29,1799.93,29351.36,1.82,1266,10,1.36,0.06
100008404,Existing Customer,47,F,2,College,Divorced,Less than $40K,Blue,34,6,5,6,13392.25,1213.88,12178.37,1.95,665,129,1.82,0.09
100008405,Existing Customer,70,M,2,Doctorate,Divorced,$80K - $120K,Blue,23,3,4,2,8818.68,573.71,8244.97,2.23,17959,77,1.23,0.07
100008406,Existing Customer,56,M,2,College,Divorced,$120K +,Silver,43,6,5,2,7659.44,1500.92,6158.52,1.27,3605,67,2.59,0.2
100008407,Existing Customer,27,M,1,Graduate,Married,Unknown,Blue,40,6,3,2,31538.77,2415.76,29123.01,0.64,13356,96,2.01,0.08
100008408,Existing Customer,70,F,1,Post-Graduate,Married,$40K - $60K,Blue,16,2,6,4,30241.0,238.43,30002.57,0.72,6252,77,1.72,0.01
100008409,Existing Customer,56,F,2,Uneducated,Married,Less than $40K,Blue,60,6,0,5,15479.51,78.84,15400.67,2.25,4722,149,2.84,0.01
100008410,Existing Customer,39,M,3,College,Single,$60K - $80K,Blue,54,3,3,2,9184.52,1048.92,8135.6,2.98,15805,73,2.34,0.11
100008411,Attrited Customer,35,M,0,Graduate,Married,$80K - $120K,Blue,13,3,5,4,10674.45,1478.0,9196.45,1.46,18085,104,1.05,0.14
100008412,Existing Customer,55,M,5,Graduate,Married,$80K - $120K,Blue,17,6,2,6,14088.36,895.14,13193.22,0.68,15003,82,0.62,0.06
100008413,Existing Customer,61,F,1,Uneducated,Single,$40K - $60K,Blue,32,4,3,2,2507.83,1794.31,713.52,0.4,6800,132,0.29,0.72
100008414,Existing Customer,72,M,2,Doctorate,Single,Unknown,Blue,46,3,5,2,3287.95,1307.1,1980.85,1.55,9089,16,1.76,0.4
100008415,Existing Customer,65,M,4,Graduate,Married,$80K - $120K,Blue,26,2,2,5,32533.67,867.83,31665.84,2.21,5181,45,0.86,0.03
100008416,Existing Customer,40,F,1,High School,Single,$40K - $60K,Blue,29,6,5,3,27048.0,1985.3,25062.7,1.89,2199,18,2.6,0.07
100008417,Existing Customer,39,F,0,Doctorate,Married,$80K - $120K,Blue,60,1,4,3,28675.44,248.5,28426.94,1.02,3239,52,0.22,0.01
100008418,Existing Customer,56,F,1,Post-Graduate,Divorced,Less than $40K,Blue,58,2,5,3,17273.9,100.15,17173.75,1.86,5865,141,0.65,0.01
100008419,Existing Customer,54,M,0,Uneducated,Divorced,Unknown,Blue,13,2,6,0,13409.29,142.07,13267.22,1.72,4527,47,1.23,0.01
100008420,Existing Customer,52,M,0,Uneducated,Divorced,$40K - $60K,Blue,16,1,0,4,4126.97,2035.58,2091.39,0.81,9746,91,2.12,0.49
100008421,Existing Customer,46,M,1,Uneducated,Divorced,$80K - $120K,Blue,48,4,3,6,19974.9,1995.33,17979.57,1.35,11487,11,1.73,0.1
100008422,Existing Customer,34,F,0,Graduate,Single,Less than $40K,Blue,52,5,3,4,26274.2,2076.94,24197.26,2.65,4655,20,1.13,0.08
100008423,Existing Customer,45,M,1,Graduate,Married,Unknown,Blue,17,6,6,3,7660.98,709.29,6951.69,2.31,800,100,0.87,0.09
100008424,Existing Customer,60,M,1,Uneducated,Single,Less than $40K,Blue,53,6,5,5,14231.47,1228.87,13002.6,2.8,10395,121,0.84,0.09
100008425,Existing Customer,40,F,3,Uneducated,Divorced,Less than $40K,Blue,30,5,5,3,32528.66,799.29,31729.37,2.7,10222,24,2.51,0.02
100008426,Existing Customer,49,F,4,High School,Divorced,Unknown,Blue,27,2,3,6,29687.52,1468.36,28219.16,0.89,12875,138,1.06,0.05
100008427,Attrited Customer,41,M,5,College,Married,$40K - $60K,Blue,23,4,0,6,28141.99,2113.18,26028.81,2.61,2737,81,2.74,0.08
100008428,Existing Customer,61,F,0,Doctorate,Single,$40K - $60K,Blue,35,4,5,2,2340.78,49.79,2290.99,1.92,11472,34,0.27,0.02
100008429,Existing Customer,36,M,1,Doctorate,Divorced,$80K - $120K,Blue,20,4,6,2,6629.67,1424.41,5205.26,2.89,7637,18,0.31,0.21
100008430,Existing Customer,33,M,0,High School,Single,Unknown,Blue,14,4,3,2,11405.39,502.66,10902.73,0.75,13624,145,2.99,0.04
100008431,Existing Customer,28,M,1,Uneducated,Married,Unknown,Blue,28,2,4,0,11323.9,2175.1,9148.8,1.16,15202,31,1.92,0.19
100008432,Existing Customer,44,F,5,Graduate,Married,Unknown,Blue,41,6,6,3,5384.66,2392.48,2992.18,1.32,14537,66,2.89,0.44
100008433,Attrited Customer,71,M,1,Graduate,Single,$60K - $80K,Blue,38,3,4,3,10841.22,2070.2,8771.02,0.27,13682,11,0.71,0.19
100008434,Attrited Customer,66,F,1,Uneducated,Married,$60K - $80K,Blue,35,6,4,5,15556.91,84.24,15472.67,1.54,5523,134,2.66,0.01
100008435,Existing Customer,28,F,4,College,Single,$120K +,Platinum,53,5,4,6,2676.37,756.88,1919.49,2.84,19638,130,2.05,0.28
100008436,Existing Customer,61,F,0,Post-Graduate,Single,$60K - $80K,Blue,50,5,1,5,14708.03,574.37,14133.66,2.48,12915,108,0.78,0.04
100008437,Existing Customer,50,F,4,Post-Graduate,Single,Unknown,Blue,18,6,1,3,17882.14,2065.65,15816.49,0.76,13022,20,2.38,0.12
100008438,Existing Customer,61,M,4,High School,Divorced,$60K - $80K,Blue,20,1,4,2,2391.78,45.21,2346.57,0.99,2525,96,1.3,0.02
100008439,Existing Customer,36,F,4,Doctorate,Divorced,$80K - $120K,Blue,27,2,3,0,23922.75,2306.88,21615.87,2.93,4994,116,1.64,0.1
100008440,Existing Customer,41,M,4,College,Single,$40K - $60K,Blue,22,5,4,1,3712.61,1468.75,2243.86,0.37,8240,28,2.76,0.4
100008441,Existing Customer,42,M,3,Post-Graduate,Married,$60K - $80K,Blue,20,2,1,1,23029.42,1860.19,21169.23,1.47,4011,60,1.24,0.08
100008442,Existing Customer,67,M,0,College,Married,$120K +,Blue,12,6,1,2,34798.83,1139.25,33659.58,2.68,7194,19,1.69,0.03
100008443,Existing Customer,49,M,0,Graduate,Divorced,$80K - $120K,Blue,55,2,6,2,3061.22,1767.65,1293.57,2.15,12251,118,1.0,0.58
100008444,Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue,46,6,6,5,10254.11,836.17,9417.94,2.95,11273,92,1.48,0.08
100008445,Existing Customer,45,F,0,College,Divorced,Less than $40K,Blue,31,4,0,3,5397.24,1650.45,3746.79,2.93,6534,97,0.84,0.31
100008446,Existing Customer,47,M,5,Uneducated,Single,$120K +,Blue,19,1,0,4,13553.86,1076.93,12476.93,2.31,17615,34,2.05,0.08
100008447,Attrited Customer,31,M,4,Post-Graduate,Married,$40K - $60K,Blue,18,2,3,6,29398.85,2329.81,27069.04,1.56,6917,49,1.51,0.08
100008448,Existing Customer,32,M,2,Post-Graduate,Married,Unknown,Blue,48,6,6,6,32601.22,2326.21,30275.01,1.95,8425,72,2.31,0.07
100008449,Existing Customer,39,F,0,Graduate,Divorced,Less than $40K,Blue,48,5,0,2,29550.54,1425.77,28124.77,2.42,3376,146,2.63,0.05
